_id,name,price,brend,url,country,capacity,voltage
6613436589314a54f728e84f,Аккумулятор DTM 12008 12v 0.8Ah,1035,DELTA BATTERY,https://www.wildberries.ru/catalog/33788745/detail.aspx,Китай,0.8,12
6613436589314a54f728e850,CSB GP 1272 28W F2 12V/7.2Ah,2064,CSB,https://www.wildberries.ru/catalog/163480211/detail.aspx,Китай,7.2,12
6613436589314a54f728e851,Аккумулятор Delta HR 12-4.5 12v 4.5Ah,2247,DELTA BATTERY,https://www.wildberries.ru/catalog/33788812/detail.aspx,Китай,4.5,12
6613436589314a54f728e852,"Аккумуляторная батарея ALFA FB 7-12 12В 7АЧ для ИБП, скутера",912,Alfa Battery,https://www.wildberries.ru/catalog/140120343/detail.aspx,Китай,7,12
6613436589314a54f728e853,"Аккумулятор для UPS PowerCom PM-12-7.0 (12V, 7Ah)",1778,Powercom,https://www.wildberries.ru/catalog/75250966/detail.aspx,Китай,,
6613436589314a54f728e854,Аккумулятор для бесперебойника GP 12V 65 Ач,11787,Sunways,https://www.wildberries.ru/catalog/86001404/detail.aspx,Китай,65,12
6613436589314a54f728e855,Аккумулятор Восток СК 1207 12V 7.2Ah AGM,1228,ВОСТОК PRO,https://www.wildberries.ru/catalog/139012197/detail.aspx,Китай,72,12
6613436589314a54f728e856,"Аккумулятор GS 2.3-12 12V 2,3Ah (2.3Ач)",743,General Security,https://www.wildberries.ru/catalog/148018202/detail.aspx,Китай,2.3,12
6613436589314a54f728e857,Аккумулятор 12v вольт 2.2Ah - DT 12022,976,Delta,https://www.wildberries.ru/catalog/34858785/detail.aspx,Китай,,
6613436589314a54f728e858,Аккумулятор 12V 18Аh,3704,ROBITON,https://www.wildberries.ru/catalog/180659806/detail.aspx,Китай,18,12
6613436589314a54f728e859,Аккумулятор SF 1218 12v 18Ah,3556,Security Force,https://www.wildberries.ru/catalog/41541114/detail.aspx,Китай,18,12
6613436589314a54f728e85a,"Аккумуляторная батарея GS 12В 5АЧ для фонаря, ИБП",991,General Security,https://www.wildberries.ru/catalog/142614079/detail.aspx,Китай,5,12
6613436589314a54f728e85b,"Аккумулятор GS 7.2-12 12V 7,2Ah (7.2Ач)",1090,General Security,https://www.wildberries.ru/catalog/148018211/detail.aspx,Китай,72,12
6613436589314a54f728e85c,Аккумулятор свинцово-кислотный GoPower LA-12120 12V 12Ah,2539,GoPower,https://www.wildberries.ru/catalog/25870271/detail.aspx,Китай,12,12
6613436589314a54f728e85d,"Аккумуляторная батарея WBR GP 1272 F2 (28W), 12 В 7.2 Ач",1415,WBR,https://www.wildberries.ru/catalog/146601399/detail.aspx,Китай,7.2,12
6613436589314a54f728e85e,Аккумуляторная батарея LEOCH DJW12-4.5 12 В 4.5 Ач,993,LEOCH,https://www.wildberries.ru/catalog/145562283/detail.aspx,Китай,4.5,12
6613436589314a54f728e85f,"Аккумулятор ибп 12v 7.5 Ah F2/T2 детской машинки, мотоцикла",1215,NPP,https://www.wildberries.ru/catalog/194125700/detail.aspx,Китай,7.5,12
6613436589314a54f728e860,Батарея для ИБП,2877,Sven,https://www.wildberries.ru/catalog/46330228/detail.aspx,Китай,,12
6613436589314a54f728e861,"Аккумулятор для ибп 12v 12Ah F2/T2 насосов, электропастухов",2231,ZUBR,https://www.wildberries.ru/catalog/194125736/detail.aspx,Китай,12,12
6613436589314a54f728e862,Аккумуляторная батарея КТ 12-17 12V 17А/ч Контакт,4984,unisistem,https://www.wildberries.ru/catalog/157027601/detail.aspx,Вьетнам,17,12
6613436589314a54f728e863,"Аккумулятор для ибп 12v 7 Ah F2/T2 эхолота, весов, фонаря",1054,NPP,https://www.wildberries.ru/catalog/194125691/detail.aspx,Китай,7,12
6613436589314a54f728e864,"Аккумулятор для ибп 12v 80 Ah M6 котлов, поломоечных машин",9792,NPP,https://www.wildberries.ru/catalog/214715290/detail.aspx,Китай,80,12
6613436589314a54f728e865,"Батарея для ИПБ ALPHA BATTERY FB 2.3-12 12 Вольт 2.3 Ач / 12V 2.3 AH для детской машинки (электромобиля), фонаря, эхолота",806,Alfa Battery,https://www.wildberries.ru/catalog/91179124/detail.aspx,Китай,,
6613436589314a54f728e866,"Аккумулятор для детскогo электромобиля, электромотоцикла.",1120,world brands of Russia,https://www.wildberries.ru/catalog/153292378/detail.aspx,,,
6613436589314a54f728e867,Аккумулятор Delta DTM1209 12v 9Ah для ИПБ,2225,Delta Battery,https://www.wildberries.ru/catalog/148992711/detail.aspx,Китай,9,12
6613436589314a54f728e868,Аккумулятор GS 5-12 12V 5Ah (12В 5Ач),958,General Security,https://www.wildberries.ru/catalog/148018208/detail.aspx,Китай,5,12
6613436589314a54f728e869,"Аккумуляторная батарея ALFA 6В 12АЧ для детской машинки, ИБП",1083,Alfa Battery,https://www.wildberries.ru/catalog/140120356/detail.aspx,Китай,12,6
6613436589314a54f728e86a,Аккумулятор FB 12-12 12V 12Ah AGM,1905,LFA,https://www.wildberries.ru/catalog/163240625/detail.aspx,,,
6613436589314a54f728e86b,Аккумулятор Delta HR12-5.8 12V 5.8Ah AGM,2195,DELTA BATTERY,https://www.wildberries.ru/catalog/92333513/detail.aspx,Китай,5.8,12
6613436589314a54f728e86c,"Аккумулятор для ибп 12v 4.5Ah F2/T2 детской машины, фонарика",955,NPP,https://www.wildberries.ru/catalog/194125693/detail.aspx,Китай,4.5,12
6613436589314a54f728e86d,Аккумуляторная батарея 12В 7.2Ач для эхолота / UPS,823,Alpha,https://www.wildberries.ru/catalog/29376253/detail.aspx,Китай,7.2,12
6613436589314a54f728e86e,Аккумулятор 12V вольт 12Ah - SF 1212,1542,Security Force,https://www.wildberries.ru/catalog/34858085/detail.aspx,Китай,12,
6613436589314a54f728e86f,"Аккумулятор SF 12022 12V 2.2Ah 12В 2,2Ач",716,Security Force,https://www.wildberries.ru/catalog/92518752/detail.aspx,Китай,2.2,12
6613436589314a54f728e870,"Аккумулятор ибп 12v 18Ah T3/M5 котла, весов, электромобиля",3028,ZUBR,https://www.wildberries.ru/catalog/196206789/detail.aspx,Китай,18,12
6613436589314a54f728e871,Аккумулятор CGD 1255 12v 55Ah,22349,DELTA BATTERY,https://www.wildberries.ru/catalog/41607402/detail.aspx,Китай,55,12
6613436589314a54f728e872,Аккумулятор 12v вольт 40Ah - DT 1240,10218,Delta,https://www.wildberries.ru/catalog/35045965/detail.aspx,Китай,,
6613436589314a54f728e873,"Аккумуляторная батарея ALFA 12В 4,5АЧ для детской машинки",838,Alfa Battery,https://www.wildberries.ru/catalog/140120344/detail.aspx,Китай,4.5,12
6613436589314a54f728e874,Аккумулятор GEL 12-45 12v 45Ah,14869,DELTA BATTERY,https://www.wildberries.ru/catalog/33788831/detail.aspx,Китай,45,12
6613436589314a54f728e875,Аккумулятор HR 12-51W 12v 12Ah,4915,DELTA BATTERY,https://www.wildberries.ru/catalog/33788759/detail.aspx,Китай,12,12
6613436589314a54f728e876,Аккумулятор 12v вольт 65 ач - GSL 65-12,9172,General Security,https://www.wildberries.ru/catalog/217805117/detail.aspx,Китай,65,12
6613436589314a54f728e877,Аккумулятор 12v вольт 26 ач - GSL 26-12,4250,General Security,https://www.wildberries.ru/catalog/217805256/detail.aspx,Китай,26,12
6613436589314a54f728e878,"Аккумулятор 12v вольт 4,5 ач - GSL 4,5-12",1031,General Security,https://www.wildberries.ru/catalog/217804702/detail.aspx,Китай,4.5,12
6613436589314a54f728e879,"Аккумулятор 12v вольт 1,2 ач - GSL 1,2-12",695,General Security,https://www.wildberries.ru/catalog/217804671/detail.aspx,Китай,1.2,12
6613436589314a54f728e87a,Аккумулятор Delta GX 12-55 12V 55Ah GEL,20028,DELTA BATTERY,https://www.wildberries.ru/catalog/151211970/detail.aspx,Китай,55,12
6613436589314a54f728e87b,Аккумулятор 12v вольт 7Ah - DTM 1207,1810,Delta,https://www.wildberries.ru/catalog/34858379/detail.aspx,Китай,7,12
6613436589314a54f728e87c,Аккумулятор SF 1265 12v 65Ah,13572,Security Force,https://www.wildberries.ru/catalog/101317575/detail.aspx,Китай,65,12
6613436589314a54f728e87d,Аккумулятор СХ 1275 12v 75Ah,12524,ВОСТОК PRO,https://www.wildberries.ru/catalog/91110326/detail.aspx,Китай,75,12
6613436589314a54f728e87e,Аккумулятор Delta HRL 12-18 X 12v 18Ah,6911,DELTA BATTERY,https://www.wildberries.ru/catalog/33788714/detail.aspx,Китай,18,12
6613436589314a54f728e87f,Аккумулятор HRL 12-12 X 12v 12Ah,4374,DELTA BATTERY,https://www.wildberries.ru/catalog/33788768/detail.aspx,Китай,12,12
6613436589314a54f728e880,Аккумулятор DTM 12032 12v 3.2Ah,1593,DELTA BATTERY,https://www.wildberries.ru/catalog/33788819/detail.aspx,Китай,3.2,12
6613436589314a54f728e881,Аккумулятор KIJO 12V 5 Ah (F2),1004,KIJO,https://www.wildberries.ru/catalog/162331957/detail.aspx,Китай,5,12
6613436589314a54f728e882,"Аккумулятор для ибп 12v 28 Ah M5/T4 котлов, охранной системы",3119,Thomas,https://www.wildberries.ru/catalog/214715349/detail.aspx,Китай,28,12
6613436589314a54f728e883,Аккумулятор DT 12008 (T13) 12v 0.8Ah,922,DELTA BATTERY,https://www.wildberries.ru/catalog/103959696/detail.aspx,Китай,0.8,12
6613436589314a54f728e884,Аккумулятор GS 65-12 12V 65Ah (12В 65Ач),9952,General Security,https://www.wildberries.ru/catalog/148018210/detail.aspx,Китай,65,12
6613436589314a54f728e885,Аккумулятор 12V DTM 12045,1630,DELTA BATTERY,https://www.wildberries.ru/catalog/89153414/detail.aspx,Китай,4.5,12
6613436589314a54f728e886,Аккумулятор 12V DTM 12032,1572,DELTA BATTERY,https://www.wildberries.ru/catalog/89153403/detail.aspx,Китай,3.2,12
6613436589314a54f728e887,Аккумулятор для бесперебойника GP 12В 12Ач (12V 12Ah),2056,Sunways,https://www.wildberries.ru/catalog/208662128/detail.aspx,Китай,12,12
6613436589314a54f728e888,Аккумуляторная батарея 12В 7.2АЧ комплект из 2 штук для ИБП,1757,Alfa Battery,https://www.wildberries.ru/catalog/140120348/detail.aspx,Китай,7.2,12
6613436589314a54f728e889,Аккумулятор Delta DT 12045 12V 4.5Ah AGM,1237,DELTA BATTERY,https://www.wildberries.ru/catalog/93057909/detail.aspx,Китай,4.5,12
6613436589314a54f728e88a,Аккумулятор 12V 3.3Аh,1363,ROBITON,https://www.wildberries.ru/catalog/176325160/detail.aspx,Китай,33,12
6613436589314a54f728e88b,"Аккумулятор для ибп 12v 5Ah F2/T2 фонариков, весов, эхолотов",1096,NPP,https://www.wildberries.ru/catalog/170658701/detail.aspx,Китай,5,12
6613436589314a54f728e88c,Аккумулятор BLT 12V 26 Ah (M5),2786,BLT,https://www.wildberries.ru/catalog/162349331/detail.aspx,Китай,26,12
6613436589314a54f728e88d,Аккумулятор DTM 12022 (103) 12v 2.2Ah,1149,DELTA BATTERY,https://www.wildberries.ru/catalog/33788697/detail.aspx,Китай,22,12
6613436589314a54f728e88e,Аккумуляторная батарея GP1272 F2 (12V28W),2940,CSB,https://www.wildberries.ru/catalog/141113083/detail.aspx,Тайвань,,12
6613436589314a54f728e88f,"Аккумуляторная батарея GS 12В 4,5АЧ для фонаря, ИБП",876,General Security,https://www.wildberries.ru/catalog/142614058/detail.aspx,Китай,4.5,12
6613436589314a54f728e890,Аккумулятор Delta DT 12032 12V 3.2Ah AGM,1220,DELTA BATTERY,https://www.wildberries.ru/catalog/93057952/detail.aspx,Китай,3.2,12
6613436589314a54f728e891,Аккумулятор 12v 7 Ah F1/T1 для пожарной сигнализации,814,Thomas,https://www.wildberries.ru/catalog/194125716/detail.aspx,Китай,7,12
6613436589314a54f728e892,"Аккумулятор FB 12 В, 4.5 Ач для электромобиля и ИБП",811,ALPHA BATTERY,https://www.wildberries.ru/catalog/47676220/detail.aspx,Китай,4.5,12
6613436589314a54f728e893,Аккумулятор GS 4.5-12 12V 4.5Ah (4.5Ач),840,General Security,https://www.wildberries.ru/catalog/148018206/detail.aspx,Китай,4.5,12
6613436589314a54f728e894,Аккумулятор Delta DTM 12v 7Аh для детского электромобиля,1987,DELTA BATTERY,https://www.wildberries.ru/catalog/147200460/detail.aspx,Китай,7,12
6613436589314a54f728e895,"Аккумуляторная батарея КОНТАКТ КТ 12-7, 12 В 7 Ач",855,,https://www.wildberries.ru/catalog/145869017/detail.aspx,Вьетнам,7,12
6613436589314a54f728e896,"Аккумулятор OPTIMUS AP 1207 12V 7Ah AGM VRLA для ИБП, UPS",710,Optimus,https://www.wildberries.ru/catalog/209871050/detail.aspx,Китай,7,12
6613436589314a54f728e897,Аккумулятор Delta DT 1265 12V 65Ah AGM,15670,DELTA BATTERY,https://www.wildberries.ru/catalog/93057907/detail.aspx,Китай,65,12
6613436589314a54f728e898,Аккумуляторная батарея Battbee BT 12045 12V 4.5Ah,702,Battbee,https://www.wildberries.ru/catalog/172942413/detail.aspx,Китай,4.5,12
6613436589314a54f728e899,"Аккумуляторная батарея КОНТАКТ КТ 12-1.2, 12 В 1.2 Ач",486,,https://www.wildberries.ru/catalog/145869003/detail.aspx,Вьетнам,1.2,12
6613436589314a54f728e89a,Аккумулятор SF 12045 12v 4.5Ah,915,Security Force,https://www.wildberries.ru/catalog/41516311/detail.aspx,Китай,45,12
6613436589314a54f728e89b,Аккумуляторная батарея AGM 12V 1.2Ah 1212 для ИБП и др,601,Neata Battery,https://www.wildberries.ru/catalog/172359255/detail.aspx,Китай,12,12
6613436589314a54f728e89c,Аккумулятор RuTrike 6-F-9 9Ah 12V для ИБП и детских машинок,1938,RuTrike,https://www.wildberries.ru/catalog/148127095/detail.aspx,Китай,9,12
6613436589314a54f728e89d,Аккумулятор GS 12 В 9.0 Aч для детского электромобиля,1549,General Security,https://www.wildberries.ru/catalog/86215624/detail.aspx,Китай,9,12
6613436589314a54f728e89e,Аккумулятор 12v вольт 5Ah - GS 5-12,972,General Security,https://www.wildberries.ru/catalog/146240854/detail.aspx,,5,12
6613436589314a54f728e89f,Аккумуляторная батарея Kiper HR-1234W F2 12V/9Ah,2586,Kiper Power,https://www.wildberries.ru/catalog/142546925/detail.aspx,Китай,9,12
6613436589314a54f728e8a0,Аккумуляторная батарея CSB UPS 12360 6 F2F1 12V/7.5Ah Slim,3170,CSB Battery,https://www.wildberries.ru/catalog/142521508/detail.aspx,Китай,7.5,12
6613436589314a54f728e8a1,Аккумулятор DTM 1265 I 12v 65Ah,21754,DELTA BATTERY,https://www.wildberries.ru/catalog/33788724/detail.aspx,Китай,65,12
6613436589314a54f728e8a2,Аккумулятор Delta DTM 1265 L 12v 65Ah,20918,DELTA BATTERY,https://www.wildberries.ru/catalog/33788772/detail.aspx,Китай,65,12
6613436589314a54f728e8a3,Аккумулятор DT 1275 12v 75Ah,17508,DELTA BATTERY,https://www.wildberries.ru/catalog/33788823/detail.aspx,Китай,75,12
6613436589314a54f728e8a4,Аккумулятор CGD 1233 12v 33Ah,14392,DELTA BATTERY,https://www.wildberries.ru/catalog/104114692/detail.aspx,Китай,33,12
6613436589314a54f728e8a5,Аккумулятор HR 12-26 12v 26Ah,10537,DELTA BATTERY,https://www.wildberries.ru/catalog/33788715/detail.aspx,Китай,26,12
6613436589314a54f728e8a6,Аккумулятор HR 12-5,2094,YELLOW,https://www.wildberries.ru/catalog/176195754/detail.aspx,,,
6613436589314a54f728e8a7,Аккумулятор HR 12-9 12v 9Ah,2968,DELTA BATTERY,https://www.wildberries.ru/catalog/33788800/detail.aspx,Китай,9,12
6613436589314a54f728e8a8,Аккумулятор GX 12-24 12v 24Ah,10164,DELTA BATTERY,https://www.wildberries.ru/catalog/33788809/detail.aspx,Китай,24,12
6613436589314a54f728e8a9,CSB HR 1234W F2 12V/9Ah,2727,CSB,https://www.wildberries.ru/catalog/167179793/detail.aspx,Вьетнам,9,12
6613436589314a54f728e8aa,Аккумулятор GS 18-12 12V 18Ah (12В 18Ач),2764,General Security,https://www.wildberries.ru/catalog/148018203/detail.aspx,Китай,18,12
6613436589314a54f728e8ab,Аккумуляторная батарея Delta GEL 12-26 12v 26Ah,9068,DELTA BATTERY,https://www.wildberries.ru/catalog/33788733/detail.aspx,Китай,26,12
6613436589314a54f728e8ac,Аккумулятор ALFA FB 26-12 12V 26Ah 12В 26Ач,3396,Alfa Battery,https://www.wildberries.ru/catalog/139044376/detail.aspx,Китай,26,12
6613436589314a54f728e8ad,Аккумулятор Delta DT 1275 12V 75Ah AGM,17444,DELTA BATTERY,https://www.wildberries.ru/catalog/93057900/detail.aspx,Китай,75,12
6613436589314a54f728e8ae,Аккумулятор для бесперебойника GP 12В 17Ач (12V 17Ah),3088,Sunways,https://www.wildberries.ru/catalog/194025156/detail.aspx,Китай,17,12
6613436589314a54f728e8af,Аккумулятор для ибп 12v 7 Ah F1/T1 осветительных приборов,978,Thomas,https://www.wildberries.ru/catalog/166716193/detail.aspx,Китай,7,12
6613436589314a54f728e8b0,Аккумулятор DT 1218 12v 18Ah,4006,DELTA BATTERY,https://www.wildberries.ru/catalog/33788713/detail.aspx,Китай,18,12
6613436589314a54f728e8b1,Аккумулятор Delta DTM12032 12V 3.2Ah AGM,1564,DELTA BATTERY,https://www.wildberries.ru/catalog/92110881/detail.aspx,Китай,3.2,12
6613436589314a54f728e8b2,Аккумулятор Delta DTM1212 12v 12Ah для ИПБ,3213,Delta Battery,https://www.wildberries.ru/catalog/148992701/detail.aspx,Китай,12,12
6613436589314a54f728e8b3,Аккумулятор 12V 0.8Аh,866,ROBITON,https://www.wildberries.ru/catalog/176305558/detail.aspx,Китай,8,12
6613436589314a54f728e8b4,Аккумулятор 12V 12.0Аh,2717,Robiton,https://www.wildberries.ru/catalog/200165798/detail.aspx,Китай,12,12
6613436589314a54f728e8b5,Аккумулятор 12V 9.0Аh,2091,Robiton,https://www.wildberries.ru/catalog/200162341/detail.aspx,Китай,,12
6613436589314a54f728e8b6,Аккумулятор Delta HR 12-24 W 12V 6Ah AGM,2622,DELTA BATTERY,https://www.wildberries.ru/catalog/93072956/detail.aspx,Китай,6,12
6613436589314a54f728e8b7,Аккумулятор BattBee BT 1207 12v 7Ah для ИПБ,837,Battbee,https://www.wildberries.ru/catalog/148992706/detail.aspx,Китай,7,12
6613436589314a54f728e8b8,Аккумулятор Delta HR 12-80W 12V 20Ah AGM,6872,DELTA BATTERY,https://www.wildberries.ru/catalog/93072955/detail.aspx,Китай,20,12
6613436589314a54f728e8b9,"Аккумуляторная батарея GS 12В 1,2АЧ для детской машинки",511,General Security,https://www.wildberries.ru/catalog/142614063/detail.aspx,Китай,1.2,12
6613436589314a54f728e8ba,Аккумулятор Delta DTM 1207 12V 7Ah AGM,1810,DELTA BATTERY,https://www.wildberries.ru/catalog/92110882/detail.aspx,Китай,7.2,12
6613436589314a54f728e8bb,"Аккумулятор RuTrike 6-F-7,5 7,5Ah 12V для ИБП",1530,RuTrike,https://www.wildberries.ru/catalog/148127113/detail.aspx,Китай,7.5,12
6613436589314a54f728e8bc,Аккумулятор Delta DTM1217 12v 17Ah для ИПБ,4435,Delta Battery,https://www.wildberries.ru/catalog/148992699/detail.aspx,Китай,17,12
6613436589314a54f728e8bd,Аккумулятор RuTrike 6-GFM-5 5Ah 12V для ИБП,1196,RuTrike,https://www.wildberries.ru/catalog/148127134/detail.aspx,Китай,5,12
6613436589314a54f728e8be,Аккумулятор Delta DTM12008 12V 0.8Ah AGM,1016,DELTA BATTERY,https://www.wildberries.ru/catalog/92110879/detail.aspx,Китай,0.8,12
6613436589314a54f728e8bf,Аккумулятор 12v вольт 4.5Ah - FB 4.5-12,785,Alfa Battery,https://www.wildberries.ru/catalog/145655768/detail.aspx,,4.5,12
6613436589314a54f728e8c0,Аккумуляторная батарея КТ 12-1.2 12V 1.2А/ч Контакт,2626,unisistem,https://www.wildberries.ru/catalog/157021794/detail.aspx,Вьетнам,,12
6613436589314a54f728e8c1,Аккумуляторная батарея КТ 12-17 12V 17А/ч Контакт,7451,unisistem,https://www.wildberries.ru/catalog/157027812/detail.aspx,Вьетнам,17,12
6613436589314a54f728e8c2,Аккумуляторная батарея КТ 12-12 12V 12А/ч Контакт,1724,unisistem,https://www.wildberries.ru/catalog/171237777/detail.aspx,Китай,12,
6613436589314a54f728e8c3,Батарея аккумуляторная AGM 12V 7 Ah коробка Optimus,1644,Rexant,https://www.wildberries.ru/catalog/170732781/detail.aspx,Китай,7,12
6613436589314a54f728e8c4,Аккумулятор 12V DT 12022,1096,DELTA BATTERY,https://www.wildberries.ru/catalog/78473481/detail.aspx,Китай,22,12
6613436589314a54f728e8c5,"Аккумулятор для ибп 12v 18 Ah M5/T3 котла, весов, компьютера",2863,NPP,https://www.wildberries.ru/catalog/166716206/detail.aspx,Китай,18,12
6613436589314a54f728e8c6,"Аккумуляторная батарея WBR GP 1272 F2, 12 В 7.2 Ач",1511,WBR,https://www.wildberries.ru/catalog/146601396/detail.aspx,Китай,7.2,12
6613436589314a54f728e8c7,Тяговый аккумулятор ELTRECO ОТ12-12 (6-F-12) 12V 12A/H,1879,Eltreco,https://www.wildberries.ru/catalog/175462992/detail.aspx,Китай,12,12
6613436589314a54f728e8c8,Аккумулятор Kijo 12V 6-DZF-20Ah (M5),3239,KIJO,https://www.wildberries.ru/catalog/161871405/detail.aspx,Китай,20,12
6613436589314a54f728e8c9,"General Security АКБ 12V 2,3Ah GS 2.3-12",779,General Security,https://www.wildberries.ru/catalog/161193225/detail.aspx,Китай,2.3,12
6613436589314a54f728e8ca,Аккумулятор HR 12-5 12v 5Ah,2226,DELTA BATTERY,https://www.wildberries.ru/catalog/33788797/detail.aspx,Китай,5,12
6613436589314a54f728e8cb,Батарея для ИБП,2231,Sven,https://www.wildberries.ru/catalog/46330229/detail.aspx,Китай,,12
6613436589314a54f728e8cc,Аккумулятор для ибп 12v 7.2 Ah T1 радиоуправляемой машинки,934,Thomas,https://www.wildberries.ru/catalog/214740443/detail.aspx,Китай,7.2,12
6613436589314a54f728e8cd,Аккумулятор для ИБП (150x96x95) 12V 15Ah Lifepo4,6413,Neovolt,https://www.wildberries.ru/catalog/175910934/detail.aspx,Россия,15,12
6613436589314a54f728e8ce,"Аккумулятор DJW 12-12, 12В, 12Ач",2425,LEOCH,https://www.wildberries.ru/catalog/51279834/detail.aspx,Китай,12,12
6613436589314a54f728e8cf,"Аккумулятор 6v 2,8 Ah F1/T1 для кассы, фонаря, весов",776,NPP,https://www.wildberries.ru/catalog/194125703/detail.aspx,Китай,2.8,6
6613436589314a54f728e8d0,Аккумулятор ALFA FB 40-12 12V 40Ah 12В 40Ач,5474,Alfa Battery,https://www.wildberries.ru/catalog/139044385/detail.aspx,Китай,40,12
6613436589314a54f728e8d1,Аккумулятор RuTrike 6-F-12 12Ah 12V для ИБП,2766,RuTrike,https://www.wildberries.ru/catalog/148127097/detail.aspx,Китай,13,12
6613436589314a54f728e8d2,Аккумулятор 12V DTM 1255L,15430,DELTA BATTERY,https://www.wildberries.ru/catalog/51522557/detail.aspx,Китай,55,12
6613436589314a54f728e8d3,Аккумулятор Delta DTM12022 12V 2.2Ah AGM,1230,DELTA BATTERY,https://www.wildberries.ru/catalog/92110867/detail.aspx,Китай,2.2,12
6613436589314a54f728e8d4,Аккумулятор 12v вольт 4.5Ah - SF 12045,864,Security Force,https://www.wildberries.ru/catalog/34858075/detail.aspx,Китай,4.5,
6613436589314a54f728e8d5,Аккумулятор GP 12-7 S 7Ач 12в,1179,ЭТК Энергия,https://www.wildberries.ru/catalog/187221899/detail.aspx,Китай,7,12
6613436589314a54f728e8d6,Аккумулятор для эхолота Kijo 12V 20 Ah (M5),2701,KIJO,https://www.wildberries.ru/catalog/176478802/detail.aspx,Китай,20,12
6613436589314a54f728e8d7,Аккумуляторная батарея Security Power SPL 12-75 12V/75Ah,15912,security power,https://www.wildberries.ru/catalog/176195764/detail.aspx,,,
6613436589314a54f728e8d8,Аккумуляторная батарея Security Power SP 12-9 F1 12V/9Ah,1904,security power,https://www.wildberries.ru/catalog/142547319/detail.aspx,Китай,9,12
6613436589314a54f728e8d9,Аккумуляторная батарея Kiper GP-1213 F1 12V/1.3Ah,1173,Kiper Power,https://www.wildberries.ru/catalog/142506776/detail.aspx,Китай,1.3,12
6613436589314a54f728e8da,Аккумуляторная батарея GP1272 F2 (12V28W),2267,CSB,https://www.wildberries.ru/catalog/215606012/detail.aspx,Китай,,12
6613436589314a54f728e8db,"Аккумулятор GP 1272 F2 12В 7,2Ач 12V 7.2Ah",1304,WBR,https://www.wildberries.ru/catalog/195832939/detail.aspx,Китай,72,12
6613436589314a54f728e8dc,Аккумулятор DTM 1212 12v 12Ah,3551,DELTA BATTERY,https://www.wildberries.ru/catalog/33788829/detail.aspx,Китай,12,12
6613436589314a54f728e8dd,Аккумулятор CK 1233 12v 33Ah,8423,Восток,https://www.wildberries.ru/catalog/41473023/detail.aspx,Китай,33,12
6613436589314a54f728e8de,Аккумулятор GX 12-12 12v 12Ah,4730,DELTA BATTERY,https://www.wildberries.ru/catalog/33788711/detail.aspx,Китай,12,12
6613436589314a54f728e8df,Аккумулятор Delta DT12008(T13) 12V 0.8Ah,905,DELTA BATTERY,https://www.wildberries.ru/catalog/93058019/detail.aspx,Китай,0.8,12
6613436589314a54f728e8e0,Аккумулятор ALFA FB 65-12 12V 65Ah 12В 65Ач,10208,Alfa Battery,https://www.wildberries.ru/catalog/139044380/detail.aspx,Китай,65,12
6613436589314a54f728e8e1,"Аккумулятор BATTBEE BT 1207 12V 7Ah AGM VRLA для ИБП, UPS",704,Battbee,https://www.wildberries.ru/catalog/204861562/detail.aspx,Китай,7,12
6613436589314a54f728e8e2,Аккумулятор 12v вольт 3.2Ah - GS 3.2-12,933,General Security,https://www.wildberries.ru/catalog/146240852/detail.aspx,,3.2,12
6613436589314a54f728e8e3,Аккумулятор DT 1233 12v 33Ah,8059,DELTA BATTERY,https://www.wildberries.ru/catalog/33788749/detail.aspx,Китай,33,12
6613436589314a54f728e8e4,Аккумулятор Kijo 12V 9 Ah (F2),1206,KIJO,https://www.wildberries.ru/catalog/155397319/detail.aspx,Китай,9,12
6613436589314a54f728e8e5,Аккумулятор BT 1226 12V 26Ah 12В 26Ач,3117,Battbee,https://www.wildberries.ru/catalog/95655028/detail.aspx,Китай,26,12
6613436589314a54f728e8e6,Аккумулятор DJW 12-18 12V 18Ah 12В 18Ач,3117,LEOCH,https://www.wildberries.ru/catalog/175917956/detail.aspx,Китай,18,12
6613436589314a54f728e8e7,"Аккумулятор HR 12-5, 5Ач, аккумуляторная батарея 12В",2219,DELTA BATTERY,https://www.wildberries.ru/catalog/43052882/detail.aspx,Китай,5,12
6613436589314a54f728e8e8,Аккумулятор Delta HR 12-40 12V 40Ah AGM,15784,DELTA BATTERY,https://www.wildberries.ru/catalog/92325029/detail.aspx,Китай,40,12
6613436589314a54f728e8e9,Аккумулятор для эхолота и ИБП Kijo 12V 18 Ah (M5),2424,KIJO,https://www.wildberries.ru/catalog/162334272/detail.aspx,Китай,18,12
6613436589314a54f728e8ea,Аккумулятор Delta DTM 1233 L 12V 33Ah,9007,DELTA BATTERY,https://www.wildberries.ru/catalog/93074187/detail.aspx,Китай,33,12
6613436589314a54f728e8eb,"Аккумулятор General Security, 12 В 18 Ач для ИБП",3071,General Security,https://www.wildberries.ru/catalog/29682164/detail.aspx,Китай,18,12
6613436589314a54f728e8ec,Аккумулятор ALFA FB 7.2-12 12V 7 Ah 12В 7.2Ач,636,Alfa Battery,https://www.wildberries.ru/catalog/221826953/detail.aspx,Китай,7.2,12
6613436589314a54f728e8ed,Аккумулятор 12V вольт 18Ah - GS 18-12,2567,General Security,https://www.wildberries.ru/catalog/146240873/detail.aspx,,18,12
